Austria,AUT,GDP per capita (current US$),GDPPCAPCD,2058.769051,5285.620724,10869.54649,9172.09676,13083.07266,16392.76952,17578.61894,17468.94614,21680.98962,22410.91177,24880.16412,24081.52779,25646.70066,30325.84958,29809.07677,26705.4786,27361.87511,27174.29716,24564.45829,24537.51426,26401.74546,32222.89724,36821.52147,38403.13388,40635.28182,46855.77175,51708.76575,47963.1794,46858.04327,51374.95841,48567.69529,50716.70871,51717.49594,44178.04738,45276.83144,47426.51196,51478.28526,50137.66278,
Azerbaijan,AZE,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,1237.324492,1209.237493,676.1515115,529.8136618,436.216869,397.1981161,409.2107552,505.5637747,561.9070354,573.8932966,655.0974326,703.6838434,763.080638,883.6439965,1045.009379,1578.40239,2473.081819,3851.437869,5574.603802,4950.294791,5842.805784,7189.691229,7496.294648,7875.756953,7891.313147,5500.310382,3880.738731,4147.089716,4739.84171,4793.58702,
Burundi,BDI,GDP per capita (current US$),GDPPCAPCD,69.76930397,113.7531254,221.2318354,242.0582491,245.9154281,225.0716996,209.4150634,209.8944126,208.1467554,209.7778979,190.489014,161.8875529,156.8123012,167.0989158,143.4023001,158.9146699,144.493064,128.9390833,136.4639708,134.3634475,123.117628,113.5673664,128.3366128,151.6814634,167.3764845,172.4958599,198.3529006,212.1368804,234.2356469,249.5779794,252.3589799,256.9760028,274.8579479,305.5497728,282.1931304,292.9976307,271.7520444,261.2474725,
Belgium,BEL,GDP per capita (current US$),GDPPCAPCD,2765.890997,6701.377361,12864.00257,8750.818513,12170.0407,15135.85231,16391.09383,16525.06174,20600.37528,21041.66065,23372.61917,22283.93602,24208.55479,28413.82644,27489.55518,24820.93805,25338.44329,25244.27505,23041.53473,22995.15752,24887.56133,30587.66841,35364.37533,36795.97688,38672.70594,44262.896,48106.89292,44583.54481,44141.87814,47348.52502,44673.11588,46744.66254,47700.54036,40991.80814,41984.10303,44192.62303,47583.07494,46420.66377,
Benin,BEN,GDP per capita (current US$),GDPPCAPCD,114.5565965,207.3004397,378.0438983,244.4109989,303.3488979,344.5030708,346.7360377,311.6783039,393.6862144,385.753616,317.9628553,411.9260305,279.6665043,367.387341,387.4329246,361.1002698,379.442354,551.6193869,511.400227,517.6142296,572.2287954,709.6905332,797.31268,822.4578309,855.2940392,964.926944,1120.888273,1084.3939,1036.533952,1130.273132,1145.140811,1251.210518,1291.409808,1076.797716,1087.287832,1136.592847,1240.829464,1219.432672,
Burkina Faso,BFA,GDP per capita (current US$),GDPPCAPCD,81.49989868,152.7282201,282.6857353,200.8944225,256.7623188,291.1319639,313.0618911,304.8534388,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.8321973,249.3602944,229.4931177,255.7182334,298.228174,254.7175291,267.0976444,294.6653166,374.6274468,418.376885,457.9336014,473.4497655,535.0625798,643.404581,624.1751645,647.8358465,751.1729572,758.0007014,787.4701763,792.8467784,653.3269795,688.2496628,734.9944298,813.096849,786.8956313,
Bangladesh,BGD,GDP per capita (current US$),GDPPCAPCD,140.002714,277.5706409,227.7519465,245.4539042,233.6580471,253.9744631,270.6996009,285.829214,306.2687038,293.1604155,293.6449985,300.5557532,299.5330397,329.4240846,394.7174751,401.4986908,407.4291862,409.5431969,418.0689683,415.0344266,413.0802546,446.3106592,475.2919198,499.4619402,509.6401429,558.0518603,634.9870565,702.26441,781.1535936,861.7584443,883.1050005,981.8398792,1118.853663,1248.453398,1401.620628,1563.913699,1698.350394,1855.739824,
Bulgaria,BGR,GDP per capita (current US$),GDPPCAPCD,,,2238.802958,1914.550647,2260.427281,3132.30136,2511.393063,2477.020818,2366.529821,1267.734375,1211.980878,1278.247173,1148.494399,2258.286018,1470.103703,1361.392386,1820.405094,1659.718346,1621.242961,1770.913534,2092.957694,2719.497656,3389.707049,3899.907638,4523.050833,5885.104348,7265.735497,6988.233325,6812.406338,7809.425062,7395.849803,7655.129708,7876.866465,7055.935673,7548.855007,8334.081728,9427.73043,9828.148515,
Bahrain,BHR,GDP per capita (current US$),GDPPCAPCD,,,8537.929379,8706.766601,7041.601959,7555.100464,7958.747925,8030.904659,8528.983334,9055.679936,9082.758533,9698.189063,10130.50523,10376.9717,10544.70357,10672.16601,10076.22062,10401.54581,13636.39623,12868.26916,13049.80322,14222.0368,15846.54414,17959.25544,19307.60966,20976.54353,23066.53376,19355.90467,20722.13729,22514.23795,23654.35139,24744.29696,24989.40012,22634.11865,22608.48428,23742.98502,23991.05668,23503.97713,
"Bahamas, The",BHS,GDP per capita (current US$),GDPPCAPCD,3178.844552,3156.234118,6340.726812,9893.084177,10344.45249,11156.28209,11387.70908,12163.68136,12356.4239,11919.7879,11686.69581,11406.68981,11814.5632,12238.3862,12708.73096,22036.48411,23514.42031,26130.10182,27097.61081,27486.23677,28866.80101,28327.27087,28395.92466,30278.36692,30713.70528,31472.09897,30627.23863,28552.19048,28443.40766,28006.37972,29485.62093,28783.55412,29980.06114,31295.06208,31562.63974,32718.6381,33767.50337,34863.7421,
Bosnia and Herzegovina,BIH,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,,,,,319.0130351,487.4767772,740.0985068,982.8018491,1102.390983,1251.747261,1467.776477,1530.814816,1769.199828,2224.745864,2814.999895,2980.602109,3416.510596,4193.373652,5090.932345,4714.702495,4635.517779,5092.551943,4778.636088,5131.394506,5329.635045,4727.277712,4994.68314,5394.59122,6072.184623,6108.510696,
Belarus,BLR,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,2124.840514,1765.744556,1667.681777,1590.095882,1460.059076,1370.676559,1452.445488,1396.501786,1511.770053,1210.61172,1276.288034,1244.373185,1479.314583,1819.766059,2378.623286,3125.810535,3847.434124,4735.657608,6377.369732,5351.355382,6029.3968,6519.230195,6940.159254,7978.872615,8318.51269,5949.106307,5022.626643,5761.74712,6330.075246,6663.295293,
Belize,BLZ,GDP per capita (current US$),GDPPCAPCD,435.6904694,885.9845291,1373.093007,1289.367289,1366.04973,1612.451575,1787.951383,2011.968729,2197.185023,2326.821554,2666.8816,2832.975327,2880.125446,2996.382928,3001.83372,2952.948596,2992.444754,3066.053526,3364.332936,3404.453017,3525.638583,3650.366521,3802.295808,3883.192389,4153.894738,4252.48725,4404.330836,4186.489965,4270.864345,4423.489797,4505.621302,4568.502958,4705.60269,4775.955648,4818.403909,4887.577208,4884.734162,4815.163711,
Bermuda,BMU,GDP per capita (current US$),GDPPCAPCD,3387.272727,6509.433962,11218.21782,18269.53552,20450.66453,22411.79567,24253.17552,25517.92172,26841.51974,27700.31006,28669.68171,30900.69428,31476.06372,33989.72316,44826.78907,48478.88325,51371.74081,54245.45974,56284.16865,58883.95943,62583.1002,66111.72523,70359.31911,75882.03386,95221.85887,104287.3875,106935.4863,101407.764,101875.2841,97774.16207,98431.86518,99471.6389,98467.68399,102005.6256,106885.8785,111820.5815,113021.4174,117089.2863,
Bolivia,BOL,GDP per capita (current US$),GDPPCAPCD,226.8069714,480.8030783,811.2848631,870.1856484,627.3985293,671.0751255,698.6926399,701.6661474,709.0596725,762.0780331,788.1519898,784.1917393,801.0460297,880.992224,950.8565084,998.5153242,1049.499374,1003.392231,997.5824599,948.8712066,904.2266273,907.5371101,967.406992,1034.31124,1218.874459,1372.628225,1715.208922,1754.211061,1955.461544,2346.337155,2609.880814,2908.200095,3081.878823,3035.972214,3076.65895,3351.124044,3548.590155,3552.06876,
Brazil,BRA,GDP per capita (current US$),GDPPCAPCD,445.0231006,1153.830958,1947.27643,1648.082104,1941.491109,2087.307605,2300.376844,2908.496158,3100.280468,3975.390089,2596.919876,2791.209124,3500.61149,4748.215529,5166.163745,5282.008828,5087.152221,3478.37273,3749.75325,3156.798718,2829.283192,3070.910491,3637.462389,4790.437088,5886.463588,7348.030794,8831.023117,8597.915352,11286.24302,13245.6125,12370.0242,12300.32488,12112.58821,8814.000987,8710.09669,9925.386238,9001.234249,8717.186278,
Barbados,BRB,GDP per capita (current US$),GDPPCAPCD,,1633.849562,4010.715843,5500.349722,6019.887375,6605.600005,6999.686913,7717.296194,7711.206799,7714.94894,7444.291442,7819.421834,8121.561919,8335.899293,8850.98017,9315.828618,10459.3648,10914.44367,11268.25406,11209.17431,11361.43367,11699.45576,12512.53251,13822.59168,15199.45797,16770.72121,17092.58214,15885.57971,16056.37098,16458.35321,16249.55939,16451.16358,16489.07224,16525.07325,16900.16655,17391.42587,17745.19346,18148.24493,
Brunei Darussalam,BRN,GDP per capita (current US$),GDPPCAPCD,1382.548304,7228.44286,25422.17031,15698.94525,10214.11696,11594.66515,11009.30243,11872.63073,13607.5221,13905.06387,15274.44463,14575.72982,14120.85499,15933.34557,16793.28097,16660.36125,12693.79098,14101.34576,18012.55626,16472.14862,16850.15113,18560.60857,21902.08805,26105.27903,30979.87917,32663.56659,37934.37651,27955.71386,35269.55311,47055.84112,47740.5149,44740.08502,41726.78397,31164.56203,27157.82341,28572.14678,31628.32879,31086.75112,
Bhutan,BTN,GDP per capita (current US$),GDPPCAPCD,,,333.402876,370.9457553,420.6791123,512.191599,557.082532,528.4584196,564.7796095,467.6971074,469.1989755,441.6848237,509.1240695,566.8576986,584.3791581,663.3288566,667.9136238,725.1247411,718.1878307,764.4366074,845.5102798,962.0969037,1068.421776,1228.441824,1330.965297,1757.182567,1828.149233,1819.213401,2258.183141,2563.257527,2538.9459,2472.714309,2652.214589,2752.664208,2930.562989,3286.574703,3243.486036,3316.175714,
Botswana,BWA,GDP per capita (current US$),GDPPCAPCD,153.3261344,479.085477,1181.603342,1042.242677,1253.560959,1701.675186,2203.657633,2477.975358,2945.83204,2972.726711,3040.960404,2973.380401,2970.122568,3219.912051,3221.67621,3258.980312,3039.970731,3405.812598,3522.308678,3278.00825,3190.615453,4330.9449,5073.53765,5513.327998,5521.999631,5832.733942,5713.534983,5255.768461,6434.815724,7617.32516,7050.573472,7224.965281,7780.653384,6799.870178,7243.870253,7893.232534,8279.601739,7961.325181,
Central African Republic,CAF,GDP per capita (current US$),GDPPCAPCD,104.4127659,193.3549821,362.4006431,340.2015228,432.0124239,453.7455328,469.5293413,449.3990594,513.305285,478.5029439,477.1223243,419.802566,271.5056708,346.1088406,304.6312597,276.4212702,278.3313409,280.908819,251.2068774,250.3570114,260.7455273,293.6618517,320.7374603,331.1629242,354.6713801,404.373965,464.5614221,474.7054087,488.4214018,551.7500966,565.800697,380.2981676,424.4487513,377.4230017,402.1912906,450.900245,475.9536099,467.9074406,
Canada,CAN,GDP per capita (current US$),GDPPCAPCD,4121.932814,7511.211343,11170.56397,14114.80776,14461.06924,16308.96697,18936.9641,20715.63148,21448.36196,21768.34329,20879.84833,20121.16125,19935.38146,20613.78788,21227.34753,21829.23344,20952.06946,22238.66454,24190.24962,23738.18072,24169.28473,28200.65808,32034.30774,36266.18712,40385.86996,44543.04104,46594.45095,40773.06153,47448.01322,52087.44638,52678.39012,52652.59368,50893.44671,43585.51198,42322.48478,45148.55271,46313.17137,46194.72523,
Central Europe and the Baltics,CEB,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,2373.280052,2205.005254,2358.053473,2482.312491,2812.166214,3578.613644,3793.633463,3745.609483,4106.19902,3986.197305,3946.842485,4352.340338,4936.039338,5943.439069,7171.174169,8356.267671,9474.976054,12012.39222,14585.41472,12304.55566,12608.63333,13910.44737,13014.71588,13712.68451,14154.14254,12513.20184,12822.37622,14244.86448,16037.4819,16298.47876,
Switzerland,CHE,GDP per capita (current US$),GDPPCAPCD,3927.286533,10028.98721,18832.19669,16655.33739,23751.44956,29558.89553,31743.65294,30401.8925,38428.38546,38399.2106,39534.54204,38100.73675,41843.75691,48662.43979,46676.85097,40417.96227,41497.20257,40581.30705,37868.32303,38538.99009,41376.39395,48087.58313,53340.14768,54952.67376,57579.50195,63555.23746,72487.84594,69927.46876,74605.72108,88415.62803,83538.23003,85112.4644,86605.56338,82081.59716,80172.23209,80449.99451,82818.10816,81993.72713,
Channel Islands,CHI,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,,,,,,,,,40585.38258,42443.43233,43381.65784,41804.37092,44544.43344,48859.48302,56753.3862,58197.44938,63239.65383,74462.64675,,,,,,,,,,,,,
Chile,CHL,GDP per capita (current US$),GDPPCAPCD,932.8615692,719.5993613,2542.764252,1444.280374,1517.862565,1760.305423,2026.838545,2288.554941,2494.525669,2803.56209,3350.213845,3535.1736,4024.216932,5107.276802,5349.804127,5745.373795,5446.580613,4957.777884,5074.901624,4574.594421,4446.250505,4772.56282,6194.853107,7598.525121,9464.550243,10502.35452,10751.47967,10208.90676,12808.03459,14637.24024,15351.55133,15842.94081,14670.99676,13574.17183,13753.59444,14999.37009,15924.79424,14896.45387,
China,CHN,GDP per capita (current US$),GDPPCAPCD,113.1629916,178.3418196,194.8047222,294.4588485,281.9281209,251.811957,283.5376952,310.8819124,317.884673,333.1421454,366.4606923,377.3898395,473.4922787,609.6566792,709.4137551,781.7441643,828.5804793,873.2870617,959.3724836,1053.108243,1148.50829,1288.643252,1508.668098,1753.417829,2099.229435,2693.970063,3468.304602,3832.236432,4550.453108,5618.132267,6316.918318,7050.646271,7678.599486,8066.942635,8147.937705,8879.438667,9976.677137,10216.63033,
Cote d'Ivoire,CIV,GDP per capita (current US$),GDPPCAPCD,285.2733698,607.2355699,1266.624192,703.5200826,888.5274599,942.9304787,924.3265787,848.2898393,905.3217159,848.75291,870.4811773,832.2827452,605.2635873,774.6712121,827.7620057,774.7276313,809.0126883,771.968406,651.3059068,664.7087345,719.9129843,871.6666494,922.8552224,931.2000256,949.9757266,1062.557639,1240.614829,1215.166785,1213.112645,1208.583026,1243.273487,1415.871758,1561.463655,1972.546108,2013.382462,2111.027076,2314.050681,2276.333279,
Cameroon,CMR,GDP per capita (current US$),GDPPCAPCD,177.9209519,369.4472009,781.8627923,809.093493,1021.709294,1146.43538,1128.019028,974.9912797,946.6464131,1024.424135,911.7414218,1204.762973,801.1617038,709.1148297,752.5250994,755.2397068,720.7969746,740.9965643,649.9918454,651.1009075,707.8875674,865.9581375,1009.94312,1011.880073,1062.137433,1194.06985,1371.746708,1314.706015,1286.515572,1405.094392,1354.545613,1465.638843,1542.620266,1327.503017,1364.33011,1425.107818,1534.493702,1507.450206,
"Congo, Dem. Rep.",COD,GDP per capita (current US$),GDPPCAPCD,243.7497444,446.9756574,546.1124374,240.7880418,263.8313691,243.0047394,273.1278446,269.592892,270.1305434,268.0564628,220.3718557,275.8219735,144.5950827,135.7371468,134.9819243,138.9740464,138.5863064,102.5979776,405.216253,153.5910092,175.0099651,173.7961353,194.0399624,218.3861908,255.4330838,286.3304921,327.5637218,298.6196821,334.0215726,387.0824654,424.6003861,457.9637283,486.7870819,497.3169608,471.3188404,467.0742375,557.0644183,580.7168672,
"Congo, Rep.",COG,GDP per capita (current US$),GDPPCAPCD,207.2227057,499.2032553,959.4264183,1051.871644,875.4508413,1058.228447,991.5173724,1042.049735,1187.551284,1124.901114,1178.023799,749.6348578,672.1631948,781.5235685,912.0139881,810.077492,660.4723724,774.7116899,1029.577037,869.0996914,916.584992,1028.413109,1326.596688,1835.609778,2155.407611,2265.849879,2904.12549,2345.568944,3076.561253,3562.216188,3922.868267,3884.847513,3754.195467,2461.49417,2074.970159,2191.220438,2577.701705,2279.969131,
Colombia,COL,GDP per capita (current US$),GDPPCAPCD,335.1182036,544.2909066,1241.639587,1165.042414,1142.939363,1165.982397,1232.226154,1218.21101,1445.32863,1456.694357,1697.112936,1893.542212,2284.838813,2539.912877,2620.538762,2827.379527,2566.024194,2209.93165,2520.481089,2439.682456,2396.627127,2281.401762,2782.623185,3414.465158,3741.092837,4714.073055,5472.53653,5193.241458,6336.709474,7335.166934,8050.255372,8218.347844,8114.343921,6175.87603,5870.777957,6376.706716,6716.911598,6428.676206,
Comoros,COM,GDP per capita (current US$),GDPPCAPCD,,,689.4029686,553.6324027,763.3357853,896.1165171,918.902129,854.4780299,1043.800803,1000.558651,1047.979551,1008.029494,690.4717309,838.171684,810.5442344,726.0552078,718.1170893,723.1850928,645.8186908,680.9141471,747.990176,937.714112,1061.079101,1069.025931,1114.948841,1240.100259,1393.211792,1344.728409,1316.498848,1447.963587,1403.34862,1505.349473,1513.830379,1242.60319,1273.058953,1323.81159,1415.955313,1370.148207,
Cabo Verde,CPV,GDP per capita (current US$),GDPPCAPCD,,,501.13926,441.8924506,602.1527908,732.5678355,811.3933564,807.5648308,908.0961896,923.7416128,1003.946473,1339.744217,1080.162304,1261.116157,1269.120577,1213.599841,1265.194783,1408.999608,1259.323656,1292.202785,1401.903733,1809.089925,2024.275248,2099.157484,2361.385134,3186.826892,3721.250949,3517.401245,3378.25486,3740.389099,3447.524041,3615.979041,3588.674054,3043.013984,3130.963386,3292.645755,3617.327489,3603.781793,
Costa Rica,CRI,GDP per capita (current US$),GDPPCAPCD,533.0915649,936.3359286,2021.545396,1432.084911,1572.456703,1571.295033,1558.507448,1727.872098,1831.001912,2238.853644,2595.022522,2828.130172,3016.224348,3247.316987,3198.548672,3375.166341,3579.865884,3653.552719,3772.870012,3944.737613,4024.6519,4129.632791,4385.390719,4654.824822,5201.514095,6071.789165,6859.079022,6760.477515,8141.913127,9121.932518,9913.209959,10490.08133,10547.15186,11299.13554,11666.45591,11814.62657,12112.13442,12243.81143,
Caribbean small states,CSS,GDP per capita (current US$),GDPPCAPCD,755.1445594,1485.165336,2461.645556,2722.838119,2466.30289,2633.115105,2775.615669,2827.694784,2997.323669,2945.295543,2874.376529,3078.922457,3208.619965,3507.903497,3799.495317,4417.546862,4686.458139,4933.027826,5250.375313,5374.084361,5600.423978,5945.87612,6459.590803,7255.011561,8201.23314,9054.865491,10225.38661,8578.705548,9253.213333,9920.892099,10187.27161,10306.63453,10376.28359,10083.96487,9518.183873,9767.970059,10187.21231,10500.9719,
Cuba,CUB,GDP per capita (current US$),GDPPCAPCD,653.4265032,1379.081695,2021.724225,2269.824994,2378.909555,2451.133476,2640.920454,2572.69047,2703.168039,2278.20868,2057.103404,2073.094865,2624.756793,2794.737268,2286.927382,2308.146195,2331.465648,2558.904794,2747.098575,2837.738018,2999.245244,3197.133754,3395.71205,3786.664795,4683.566155,5208.716073,5411.271418,5529.67036,5730.354775,6139.71933,6497.321113,6837.712892,7133.342095,7694.01192,8060.795886,8541.210673,8821.818891,,
Curacao,CUW,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20146.38641,20587.39736,20462.71795,20258.00969,19951.3279,19555.36585,19457.53152,19573.89265,19689.13982,
Cayman Islands,CYM,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,,,,,,,,,,,,,,,,,82783.5928,85433.03028,85186.75366,77399.02328,73351.75776,72328.41261,72783.31979,73515.89629,74990.43274,76280.48662,78465.35733,81302.12297,85975.02474,,
Cyprus,CYP,GDP per capita (current US$),GDPPCAPCD,,976.3342448,4232.022939,4488.287003,5642.631476,6690.577975,7645.629767,8038.914242,9641.575273,9696.099593,11310.07192,10526.14177,11617.69278,15261.41056,15139.22613,14234.24438,15092.82625,15287.91913,14388.34806,14821.44682,16093.21461,20252.23898,23792.62136,24959.25917,26729.3234,31244.92622,35397.36368,32109.24251,31023.63833,32396.38574,28912.15694,27729.1927,27129.62612,23333.71491,24532.51906,26338.69434,28689.70672,27858.371,
Czech Republic,CZE,GDP per capita (current US$),GDPPCAPCD,,,,,,,,,3941.503094,2896.609131,3372.86543,3956.17835,4630.551217,5824.121291,6532.837055,6034.488437,6489.703619,6337.41912,6029.038193,6637.041657,8060.868703,9818.568493,11749.85266,13430.6699,15261.79759,18466.54793,22804.57768,19861.69743,19960.06849,21871.26608,19870.80121,20133.16914,19890.91991,17829.69832,18575.23203,20636.19995,23415.84363,23494.5962,
Germany,DEU,GDP per capita (current US$),GDPPCAPCD,2761.166833,6236.358881,12138.3081,9429.569217,13461.831,16677.51079,17931.28232,17764.37645,22303.96133,23357.75773,26438.23039,25522.62957,27076.60675,31658.34938,30485.86655,26964.04947,27289.05936,26725.91522,23635.92922,23607.88286,25077.72908,30243.57653,34044.05363,34507.36881,36323.44774,41587.2129,45427.15168,41485.90165,41531.9342,46644.77603,43858.36306,46285.76407,47959.99327,41086.72967,42107.51727,44552.81937,47810.50767,46445.2491,
Djibouti,DJI,GDP per capita (current US$),GDPPCAPCD,,,,801.1727273,,761.4703124,748.1952492,725.7425321,766.1409545,762.0113217,777.2623296,753.5201889,790.0322652,789.5517691,767.500315,760.6350212,755.7616936,765.856135,768.1760767,780.9082226,791.3894782,818.8666298,863.2316123,904.7297489,967.6686229,1052.725652,1223.856861,1267.312801,1343.26873,1451.54298,1559.240651,2312.728803,2464.327841,2658.978753,2802.197051,2914.383856,3141.889219,3414.92487,
Dominica,DMA,GDP per capita (current US$),GDPPCAPCD,,,966.6815377,1632.381155,1863.454683,2113.927152,2402.906753,2617.779831,2860.43156,3122.789982,3317.90456,3466.386082,3721.347165,3861.179613,4120.418405,4291.692307,4593.714495,4750.612157,4787.780171,4883.723663,4771.040927,4897.44175,5217.230416,5160.224314,5518.399108,5952.056669,6469.145738,6902.85717,6967.266654,7065.061847,6848.394227,7016.676471,7318.103783,7596.435062,8080.968623,7274.721333,7693.87887,8110.568512,
Denmark,DNK,GDP per capita (current US$),GDPPCAPCD,3464.455156,7999.112667,13883.88714,12253.10021,17201.08881,21340.72786,22527.04673,21901.05475,26891.44645,27011.37746,29569.66036,27597.97523,29995.57962,35351.36546,35650.71409,32835.93994,33368.14242,33440.79481,30743.54768,30751.65435,33228.69354,40458.7774,46511.59833,48799.8256,52026.99951,58487.05497,64322.0635,58163.27688,58041.39844,61753.64713,58507.50805,61191.1937,62548.98473,53254.85637,54663.99837,57610.09818,61598.5367,60170.34264,
